lat,long,freq
-84.437860000000001,33.78839,6
-84.373069999999998,33.800519999999999,19
-84.410929999999993,33.801740000000002,16
-84.463759999999994,33.724890000000002,16
-84.395930000000007,33.724939999999997,54
-84.459819999999993,33.709949999999999,11
-84.537559999999999,33.690339999999999,10
-84.538899999999998,33.697470000000003,7
-84.382440000000003,33.736499999999999,18
-84.373639999999995,33.697110000000002,31
-84.395439999999994,33.792749999999998,35
-84.448670000000007,33.750410000000002,10
-84.422960000000003,33.837760000000003,4
-84.464749999999995,33.779159999999997,17
-84.421610000000001,33.802239999999998,35
-84.38861,33.773829999999997,131
-84.427930000000003,33.752859999999998,25
-84.402990000000003,33.794510000000002,20
-84.387180000000001,33.777729999999998,102
-84.381479999999996,33.680239999999998,2
-84.37509,33.672449999999998,6
-84.426810000000003,33.70355,17
-84.333029999999994,33.73912,9
-84.390730000000005,33.798940000000002,31
-84.424980000000005,33.831330000000001,9
-84.407269999999997,33.792659999999998,57
-84.335530000000006,33.770539999999997,7
-84.332620000000006,33.765039999999999,11
-84.409329999999997,33.767969999999998,39
-84.405619999999999,33.676259999999999,31
-84.372249999999994,33.770659999999999,77
-84.524770000000004,33.663319999999999,5
-84.436629999999994,33.737450000000003,40
-84.364949999999993,33.713839999999998,12
-84.36645,33.715580000000003,17
-84.408860000000004,33.739089999999997,45
-84.462050000000005,33.760750000000002,17
-84.468519999999998,33.749180000000003,12
-84.336259999999996,33.730800000000002,8
-84.410219999999995,33.732990000000001,13
-84.460750000000004,33.790999999999997,9
-84.39837,33.68112,8
-84.386840000000007,33.711799999999997,24
-84.439089999999993,33.717669999999998,26
-84.479410000000001,33.816070000000003,17
-84.344049999999996,33.777610000000003,15
-84.532520000000005,33.716819999999998,4
-84.363619999999997,33.650880000000001,4
-84.355410000000006,33.859540000000003,7
-84.355450000000005,33.760170000000002,31
-84.487819999999999,33.706490000000002,19
-84.395259999999993,33.666679999999999,12
-84.357380000000006,33.671340000000001,3
-84.455119999999994,33.769939999999998,23
-84.454329999999999,33.820050000000002,7
-84.493480000000005,33.782609999999998,27
-84.357489999999999,33.690570000000001,16
-84.504450000000006,33.744459999999997,19
-84.309150000000002,33.739910000000002,7
-84.408450000000002,33.70158,43
-84.484939999999995,33.769469999999998,21
-84.388530000000003,33.818309999999997,24
-84.411550000000005,33.76352,21
-84.354669999999999,33.773400000000002,49
-84.37818,33.824440000000003,16
-84.399029999999996,33.736310000000003,38
-84.452269999999999,33.786279999999998,28
-84.457999999999998,33.734310000000001,6
-84.355249999999998,33.655189999999997,16
-84.432910000000007,33.770389999999999,22
-84.48057,33.76426,14
-84.424350000000004,33.736939999999997,36
-84.373450000000005,33.6721,9
-84.459280000000007,33.772260000000003,16
-84.502430000000004,33.73912,9
-84.385679999999994,33.834859999999999,27
-84.400589999999994,33.723390000000002,30
-84.366860000000003,33.792200000000001,25
-84.392309999999995,33.697479999999999,16
-84.549009999999996,33.720669999999998,2
-84.424170000000004,33.789099999999998,18
-84.464160000000007,33.805950000000003,15
-84.511089999999996,33.745620000000002,35
-84.294979999999995,33.753329999999998,10
-84.427430000000001,33.788690000000003,34
-84.441839999999999,33.642609999999998,3
-84.523150000000001,33.717709999999997,18
-84.42295,33.814819999999997,3
-84.356009999999998,33.811230000000002,14
-84.423060000000007,33.701720000000002,18
-84.313649999999996,33.741819999999997,13
-84.512839999999997,33.665950000000002,20
-84.541439999999994,33.716830000000002,3
-84.357429999999994,33.79374,8
-84.514210000000006,33.705080000000002,2
-84.387680000000003,33.742060000000002,35
-84.394319999999993,33.806480000000001,58
-84.470330000000004,33.752850000000002,23
-84.471789999999999,33.737819999999999,6
-84.437160000000006,33.713810000000002,26
-84.435379999999995,33.638860000000001,7
-84.315020000000004,33.758409999999998,13
-84.434470000000005,33.868769999999998,1
-84.489170000000001,33.689920000000001,15
-84.442310000000006,33.801299999999998,8
-84.452349999999996,33.855139999999999,2
-84.353970000000004,33.719140000000003,16
-84.351290000000006,33.659140000000001,4
-84.388509999999997,33.712649999999996,14
-84.438720000000004,33.64067,12
-84.447990000000004,33.723640000000003,26
-84.400850000000005,33.674979999999998,15
-84.417829999999995,33.756329999999998,81
-84.532809999999998,33.688400000000001,4
-84.343630000000005,33.756149999999998,34
-84.465850000000003,33.816389999999998,7
-84.484570000000005,33.690939999999998,10
-84.497209999999995,33.731180000000002,5
-84.516139999999993,33.755220000000001,9
-84.31926,33.747929999999997,11
-84.45241,33.750140000000002,12
-84.36542,33.728279999999998,13
-84.469520000000003,33.775509999999997,26
-84.471080000000001,33.771880000000003,30
-84.402199999999993,33.726759999999999,50
-84.402630000000002,33.725160000000002,40
-84.352249999999998,33.778219999999997,60
-84.348299999999995,33.847499999999997,4
-84.405919999999995,33.809750000000001,20
-84.377899999999997,33.662950000000002,8
-84.339619999999996,33.7654,12
-84.386499999999998,33.851120000000002,3
-84.510270000000006,33.764609999999998,5
-84.328370000000007,33.765329999999999,6
-84.510729999999995,33.656359999999999,40
-84.475790000000003,33.750459999999997,6
-84.363529999999997,33.723840000000003,21
-84.446269999999998,33.775970000000001,26
-84.351079999999996,33.742220000000003,35
-84.524600000000007,33.750770000000003,3
-84.371970000000005,33.866500000000002,2
-84.42259,33.73836,30
-84.456980000000001,33.701059999999998,35
-84.389070000000004,33.696950000000001,2
-84.44265,33.751179999999998,23
-84.411820000000006,33.730110000000003,26
-84.368120000000005,33.771509999999999,37
-84.372529999999998,33.754390000000001,76
-84.439700000000002,33.771509999999999,26
-84.469740000000002,33.722259999999999,9
-84.449269999999999,33.641889999999997,18
-84.330939999999998,33.767620000000001,8
-84.360619999999997,33.735280000000003,18
-84.431529999999995,33.847459999999998,10
-84.365430000000003,33.744579999999999,20
-84.410899999999998,33.697310000000002,33
-84.482690000000005,33.697000000000003,23
-84.300529999999995,33.752380000000002,1
-84.42313,33.868659999999998,2
-84.504750000000001,33.777169999999998,5
-84.501080000000002,33.69867,13
-84.37585,33.82302,12
-84.302670000000006,33.738160000000001,2
-84.426569999999998,33.638480000000001,3
-84.381780000000006,33.700580000000002,21
-84.352010000000007,33.847140000000003,9
-84.388499999999993,33.649920000000002,2
-84.39452,33.702260000000003,15
-84.437560000000005,33.765659999999997,16
-84.35463,33.737990000000003,18
-84.531220000000005,33.726039999999998,1
-84.489400000000003,33.796210000000002,7
-84.385890000000003,33.725810000000003,32
-84.379239999999996,33.695880000000002,18
-84.491759999999999,33.705089999999998,15
-84.540379999999999,33.688639999999999,3
-84.429429999999996,33.747199999999999,21
-84.529489999999996,33.724060000000001,1
-84.520060000000001,33.758580000000002,10
-84.374099999999999,33.714359999999999,32
-84.430809999999994,33.757939999999998,20
-84.444559999999996,33.786700000000003,16
-84.342470000000006,33.777920000000002,5
-84.520759999999996,33.696269999999998,12
-84.387169999999998,33.656970000000001,3
-84.384249999999994,33.852089999999997,9
-84.32987,33.734690000000001,5
-84.502989999999997,33.67051,8
-84.369690000000006,33.863149999999997,2
-84.451580000000007,33.718780000000002,10
-84.500630000000001,33.750039999999998,20
-84.442890000000006,33.785719999999998,7
-84.359549999999999,33.871000000000002,1
-84.451130000000006,33.739139999999999,4
-84.392259999999993,33.668759999999999,10
-84.365840000000006,33.781300000000002,53
-84.526970000000006,33.722470000000001,3
-84.472080000000005,33.72045,4
-84.430850000000007,33.83081,1
-84.47475,33.70252,1
-84.481930000000006,33.754469999999998,12
-84.409559999999999,33.836869999999998,1
-84.367930000000001,33.712440000000001,13
-84.434139999999999,33.811689999999999,31
-84.40419,33.807920000000003,4
-84.456370000000007,33.777740000000001,14
-84.413160000000005,33.859670000000001,1
-84.418610000000001,33.808689999999999,6
-84.410550000000001,33.681379999999997,10
-84.487769999999998,33.784700000000001,5
-84.508629999999997,33.719209999999997,2
-84.462119999999999,33.704590000000003,16
-84.51858,33.662309999999998,1
-84.505780000000001,33.714089999999999,4
-84.298720000000003,33.75085,5
-84.384100000000004,33.83399,31
-84.446709999999996,33.736879999999999,13
-84.403459999999995,33.865139999999997,1
-84.356830000000002,33.656419999999997,15
-84.42962,33.849580000000003,17
-84.485969999999995,33.696550000000002,24
-84.428299999999993,33.810420000000001,14
-84.455190000000002,33.720260000000003,7
-84.412360000000007,33.699809999999999,14
-84.387060000000005,33.67286,6
-84.353430000000003,33.747019999999999,16
-84.478039999999993,33.701419999999999,4
-84.352279999999993,33.709290000000003,9
-84.460070000000002,33.733710000000002,5
-84.397480000000002,33.696120000000001,16
-84.489840000000001,33.724249999999998,9
-84.431849999999997,33.715609999999998,17
-84.353120000000004,33.690350000000002,9
-84.498800000000003,33.735869999999998,5
-84.534639999999996,33.695720000000001,13
-84.377080000000007,33.802120000000002,4
-84.545910000000006,33.701369999999997,2
-84.514099999999999,33.656379999999999,15
-84.478309999999993,33.725320000000004,2
-84.348460000000003,33.877569999999999,1
-84.512839999999997,33.733910000000002,3
-84.378990000000002,33.67953,9
-84.456460000000007,33.82161,5
-84.390169999999998,33.732489999999999,25
-84.34984,33.844909999999999,7
-84.445220000000006,33.733310000000003,24
-84.369900000000001,33.740290000000002,16
-84.375290000000007,33.730510000000002,12
-84.466409999999996,33.722619999999999,6
-84.517110000000002,33.665230000000001,3
-84.458389999999994,33.815820000000002,4
-84.442970000000003,33.72242,27
-84.489410000000007,33.739069999999998,20
-84.467230000000001,33.803739999999998,9
-84.497569999999996,33.79224,4
-84.376959999999997,33.856180000000002,4
-84.355879999999999,33.781950000000002,9
-84.404179999999997,33.678089999999997,10
-84.50873,33.77758,5
-84.398420000000002,33.768410000000003,10
-84.477739999999997,33.789450000000002,12
-84.324960000000004,33.768599999999999,6
-84.514709999999994,33.769179999999999,9
-84.3904,33.672719999999998,17
-84.405950000000004,33.842480000000002,1
-84.456450000000004,33.737940000000002,1
-84.490849999999995,33.692039999999999,11
-84.432559999999995,33.640630000000002,6
-84.495949999999993,33.749560000000002,13
-84.416210000000007,33.698,2
-84.479960000000005,33.779269999999997,11
-84.389179999999996,33.843640000000001,4
-84.386269999999996,33.69361,8
-84.2941,33.739429999999999,6
-84.390950000000004,33.657170000000001,5
-84.348650000000006,33.828099999999999,5
-84.413129999999995,33.71884,25
-84.358369999999994,33.659570000000002,4
-84.390510000000006,33.815950000000001,27
-84.513059999999996,33.694879999999998,6
-84.472470000000001,33.753169999999997,18
-84.450550000000007,33.754640000000002,12
-84.387680000000003,33.727110000000003,23
-84.391990000000007,33.828130000000002,6
-84.384240000000005,33.738959999999999,14
-84.306150000000002,33.747340000000001,4
-84.376270000000005,33.780650000000001,13
-84.494749999999996,33.80368,5
-84.518789999999996,33.742829999999998,9
-84.422380000000004,33.755009999999999,27
-84.521460000000005,33.719090000000001,2
-84.40231,33.673870000000001,15
-84.415350000000004,33.71808,7
-84.367919999999998,33.67109,7
-84.362160000000003,33.695799999999998,8
-84.290819999999997,33.744219999999999,8
-84.362030000000004,33.729170000000003,13
-84.496729999999999,33.767530000000001,9
-84.497339999999994,33.766959999999997,12
-84.424800000000005,33.698700000000002,7
-84.507050000000007,33.744370000000004,16
-84.362080000000006,33.872340000000001,1
-84.367829999999998,33.73001,18
-84.440830000000005,33.797730000000001,3
-84.534139999999994,33.732979999999998,1
-84.505070000000003,33.672499999999999,2
-84.370949999999993,33.659509999999997,14
-84.475679999999997,33.814990000000002,21
-84.345429999999993,33.803089999999997,4
-84.347859999999997,33.796959999999999,6
-84.411060000000006,33.747140000000002,9
-84.453389999999999,33.76502,15
-84.401160000000004,33.839489999999998,2
-84.393609999999995,33.652790000000003,3
-84.52901,33.700479999999999,2
-84.473489999999998,33.7164,1
-84.430719999999994,33.727820000000001,19
-84.431460000000001,33.795250000000003,7
-84.463939999999994,33.760939999999998,9
-84.441429999999997,33.715000000000003,6
-84.447890000000001,33.773850000000003,12
-84.336879999999994,33.775950000000002,2
-84.394260000000003,33.827019999999997,3
-84.374359999999996,33.65466,4
-84.371970000000005,33.68938,6
-84.477879999999999,33.812980000000003,14
-84.492660000000001,33.69258,16
-84.377399999999994,33.875509999999998,1
-84.39752,33.808410000000002,10
-84.296710000000004,33.750430000000001,8
-84.427819999999997,33.825879999999998,1
-84.414240000000007,33.703519999999997,6
-84.453029999999998,33.736260000000001,5
-84.422579999999996,33.723050000000001,15
-84.486320000000006,33.776989999999998,6
-84.438059999999993,33.748930000000001,16
-84.35951,33.79898,4
-84.357910000000004,33.867449999999998,5
-84.363410000000002,33.80133,13
-84.445949999999996,33.718139999999998,9
-84.383189999999999,33.817709999999998,3
-84.507009999999994,33.775500000000001,11
-84.480950000000007,33.81185,6
-84.355320000000006,33.79804,6
-84.425759999999997,33.844630000000002,5
-84.381649999999993,33.788550000000001,42
-84.349980000000002,33.77955,17
-84.469250000000002,33.705919999999999,3
-84.425650000000005,33.785670000000003,21
-84.402540000000002,33.705629999999999,4
-84.393889999999999,33.864660000000001,2
-84.535799999999995,33.684739999999998,8
-84.491500000000002,33.727290000000004,3
-84.456540000000004,33.754019999999997,4
-84.45599,33.799720000000001,1
-84.45599,33.799720000000001,1
-84.335639999999998,33.749229999999997,7
-84.426850000000002,33.813699999999997,6
-84.398049999999998,33.714080000000003,14
-84.543559999999999,33.725250000000003,3
-84.433909999999997,33.715800000000002,8
-84.438140000000004,33.80489,6
-84.414190000000005,33.813180000000003,23
-84.378709999999998,33.800870000000003,9
-84.372770000000003,33.824359999999999,6
-84.470190000000002,33.81465,7
-84.419399999999996,33.841470000000001,2
-84.497619999999998,33.672609999999999,22
-84.48706,33.798090000000002,1
-84.427030000000002,33.769979999999997,13
-84.495360000000005,33.678159999999998,4
-84.399929999999998,33.77205,3
-84.37764,33.731699999999996,8
-84.4178,33.780160000000002,14
-84.543099999999995,33.710039999999999,6
-84.328199999999995,33.726529999999997,2
-84.427819999999997,33.726089999999999,16
-84.533209999999997,33.752049999999997,1
-84.439390000000003,33.812570000000001,5
-84.457220000000007,33.72137,2
-84.415350000000004,33.750920000000001,49
-84.495050000000006,33.731160000000003,3
-84.462959999999995,33.747959999999999,3
-84.527140000000003,33.68694,1
-84.400980000000004,33.692219999999999,8
-84.432609999999997,33.814520000000002,13
-84.367130000000003,33.863590000000002,3
-84.429209999999998,33.872950000000003,1
-84.392240000000001,33.770090000000003,28
-84.354280000000003,33.845440000000004,3
-84.404120000000006,33.838259999999998,5
-84.427229999999994,33.653689999999997,2
-84.385509999999996,33.87668,1
-84.407610000000005,33.813560000000003,9
-84.379350000000002,33.73218,4
-84.417929999999998,33.675460000000001,2
-84.416219999999996,33.780889999999999,7
-84.376660000000001,33.836669999999998,19
-84.376660000000001,33.836669999999998,19
-84.424890000000005,33.640680000000003,1
-84.470410000000001,33.789160000000003,3
-84.411779999999993,33.820189999999997,3
-84.539590000000004,33.732140000000001,1
-84.375240000000005,33.704560000000001,8
-84.304630000000003,33.74539,4
-84.408159999999995,33.877690000000001,1
-84.399090000000001,33.876919999999998,1
-84.523259999999993,33.664360000000002,6
-84.380039999999994,33.667099999999998,2
-84.509839999999997,33.7072,3
-84.461269999999999,33.745690000000003,1
-84.425600000000003,33.747810000000001,9
-84.47927,33.751420000000003,2
-84.471940000000004,33.821669999999997,2
-84.507379999999998,33.654269999999997,10
-84.510109999999997,33.690300000000001,3
-84.442409999999995,33.820099999999996,2
-84.380480000000006,33.798279999999998,6
-84.416060000000002,33.820549999999997,3
-84.363299999999995,33.70655,5
-84.485529999999997,33.802169999999997,2
-84.474980000000002,33.797809999999998,7
-84.3767,33.673499999999997,3
-84.383970000000005,33.687080000000002,2
-84.350260000000006,33.682459999999999,1
-84.520129999999995,33.66442,1
-84.421480000000003,33.850760000000001,2
-84.382260000000002,33.664700000000003,1
-84.449709999999996,33.723309999999998,4
-84.350030000000004,33.864449999999998,3
-84.419520000000006,33.860689999999998,2
