lat,long,freq
-84.366500000000002,33.767290000000003,306
-84.350920000000002,33.723410000000001,129
-84.518540000000002,33.692100000000003,41
-84.341629999999995,33.758740000000003,59
-84.359009999999998,33.750059999999998,156
-84.402609999999996,33.76247,123
-84.404309999999995,33.767560000000003,196
-84.449860000000001,33.77122,100
-84.367909999999995,33.74962,183
-84.346599999999995,33.74006,113
-84.349010000000007,33.743580000000001,168
-84.449200000000005,33.816670000000002,52
-84.429130000000001,33.79074,77
-84.493700000000004,33.680770000000003,209
-84.496849999999995,33.685929999999999,211
-84.391120000000001,33.756889999999999,510
-84.525229999999993,33.69162,12
-84.508319999999998,33.762099999999997,72
-84.379949999999994,33.850619999999999,173
-84.42895,33.763979999999997,64
-84.365390000000005,33.688569999999999,20
-84.369240000000005,33.688699999999997,71
-84.369240000000005,33.688699999999997,71
-84.432410000000004,33.753160000000001,135
-84.372079999999997,33.715350000000001,26
-84.482590000000002,33.728960000000001,13
-84.500590000000003,33.766730000000003,97
-84.483879999999999,33.706229999999998,157
-84.420820000000006,33.727930000000001,105
-84.378119999999996,33.840400000000002,144
-84.396540000000002,33.740830000000003,243
-84.497510000000005,33.746000000000002,81
-84.361130000000003,33.825699999999998,72
-84.417500000000004,33.797159999999998,61
-84.420590000000004,33.756100000000004,197
-84.427520000000001,33.849420000000002,51
-84.480119999999999,33.719549999999998,36
-84.424499999999995,33.811720000000001,62
-84.509360000000001,33.743659999999998,163
-84.364500000000007,33.852089999999997,162
-84.408169999999998,33.725099999999998,165
-84.381069999999994,33.721249999999998,94
-84.384889999999999,33.705089999999998,112
-84.364199999999997,33.754420000000003,172
-84.516210000000001,33.692309999999999,57
-84.417379999999994,33.740569999999998,418
-84.378050000000002,33.765219999999999,142
-84.311620000000005,33.744619999999998,56
-84.358080000000001,33.763950000000001,156
-84.440039999999996,33.85839,9
-84.334760000000003,33.729790000000001,28
-84.408349999999999,33.781959999999998,293
-84.400959999999998,33.708159999999999,45
-84.341980000000007,33.799550000000004,5
-84.358000000000004,33.839230000000001,120
-84.433300000000003,33.796810000000001,50
-84.414209999999997,33.73516,159
-84.356710000000007,33.736710000000002,66
-84.369770000000003,33.717979999999997,45
-84.487750000000005,33.752940000000002,81
-84.435239999999993,33.742530000000002,162
-84.447249999999997,33.792850000000001,43
-84.354799999999997,33.700519999999997,36
-84.382530000000003,33.843580000000003,140
-84.433070000000001,33.853209999999997,19
-84.323260000000005,33.759509999999999,31
-84.508660000000006,33.697369999999999,35
-84.375870000000006,33.763680000000001,155
-84.378969999999995,33.712569999999999,148
-84.410659999999993,33.715699999999998,153
-84.469290000000001,33.798969999999997,57
-84.377179999999996,33.752859999999998,198
-84.360119999999995,33.69323,71
-84.404640000000001,33.8827,3
-84.453450000000004,33.706890000000001,116
-84.511390000000006,33.699959999999997,64
-84.473100000000002,33.808549999999997,59
-84.474050000000005,33.812890000000003,61
-84.362729999999999,33.754420000000003,143
-84.391840000000002,33.72851,139
-84.347390000000004,33.776260000000001,54
-84.494979999999998,33.781889999999997,93
-84.425579999999997,33.763599999999997,131
-84.408690000000007,33.80077,158
-84.417699999999996,33.700890000000001,90
-84.400469999999999,33.785890000000002,203
-84.340999999999994,33.737879999999997,25
-84.447699999999998,33.641840000000002,144
-84.429320000000004,33.640650000000001,25
-84.443979999999996,33.639699999999998,45
-84.415940000000006,33.874040000000001,8
-84.330380000000005,33.718980000000002,18
-84.426940000000002,33.740380000000002,138
-84.444130000000001,33.761479999999999,81
-84.396929999999998,33.793340000000001,207
-84.398319999999998,33.785870000000003,243
-84.361490000000003,33.774000000000001,159
-84.482799999999997,33.773629999999997,60
-84.50188,33.777439999999999,34
-84.414820000000006,33.681710000000002,61
-84.395570000000006,33.752679999999998,360
-84.426299999999998,33.719650000000001,98
-84.511380000000003,33.677149999999997,65
-84.447130000000001,33.82114,48
-84.380309999999994,33.706780000000002,154
-84.414649999999995,33.774610000000003,142
-84.367490000000004,33.822090000000003,273
-84.490740000000002,33.752569999999999,122
-84.325479999999999,33.747799999999998,26
-84.43956,33.745240000000003,105
-84.476299999999995,33.764969999999998,79
-84.343580000000003,33.736609999999999,64
-84.451490000000007,33.70055,72
-84.385069999999999,33.67268,68
-84.369690000000006,33.788310000000003,157
-84.392020000000002,33.875889999999998,32
-84.381739999999994,33.77178,317
-84.398399999999995,33.751489999999997,143
-84.365979999999993,33.666460000000001,17
-84.374089999999995,33.84413,211
-84.498589999999993,33.6982,180
-84.434610000000006,33.763640000000002,125
-84.4011,33.80312,70
-84.383229999999998,33.759740000000001,358
-84.349590000000006,33.702350000000003,57
-84.391249999999999,33.684939999999997,105
-84.369380000000007,33.672049999999999,35
-84.466229999999996,33.751829999999998,113
-84.365319999999997,33.827419999999996,283
-84.492440000000002,33.75188,94
-84.508619999999993,33.679400000000001,54
-84.356300000000005,33.827800000000003,53
-84.396199999999993,33.681660000000001,81
-84.370850000000004,33.753509999999999,246
-84.377009999999999,33.703200000000002,79
-84.320750000000004,33.764060000000001,23
-84.356179999999995,33.846910000000001,37
-84.483819999999994,33.796390000000002,22
-84.481840000000005,33.798279999999998,27
-84.464119999999994,33.701659999999997,29
-84.475049999999996,33.781210000000002,58
-84.522499999999994,33.701799999999999,21
-84.443780000000004,33.741239999999998,103
-84.441090000000003,33.765610000000002,116
-84.359999999999999,33.761209999999998,125
-84.435100000000006,33.828780000000002,17
-84.440659999999994,33.735149999999997,96
-84.338030000000003,33.762419999999999,64
-84.317899999999995,33.753430000000002,43
-84.431070000000005,33.813949999999998,35
-84.355369999999994,33.682899999999997,24
-84.339290000000005,33.736899999999999,43
-84.449190000000002,33.791969999999999,80
-84.381649999999993,33.877879999999998,27
-84.406199999999998,33.702759999999998,33
-84.326620000000005,33.724229999999999,16
-84.462379999999996,33.800730000000001,16
-84.502039999999994,33.683869999999999,84
-84.435119999999998,33.726219999999998,137
-84.292379999999994,33.746780000000001,66
-84.369619999999998,33.767359999999996,104
-84.371610000000004,33.67315,119
-84.38306,33.721469999999997,98
-84.37867,33.782179999999997,253
-84.465739999999997,33.700870000000002,79
-84.457899999999995,33.764789999999998,54
-84.423649999999995,33.764069999999997,106
-84.494169999999997,33.750570000000003,51
-84.419610000000006,33.77158,68
-84.379570000000001,33.875630000000001,53
-84.460149999999999,33.755279999999999,46
-84.483990000000006,33.7532,58
-84.359530000000007,33.776769999999999,68
-84.350549999999998,33.79824,25
-84.486019999999996,33.736269999999998,13
-84.384079999999997,33.661079999999998,44
-84.35812,33.725940000000001,30
-84.492090000000005,33.66921,21
-84.451880000000003,33.820279999999997,87
-84.395830000000004,33.810000000000002,94
-84.388300000000001,33.79007,273
-84.479010000000002,33.800550000000001,40
-84.392409999999998,33.787300000000002,85
-84.471789999999999,33.799390000000002,94
-84.367180000000005,33.65025,47
-84.437860000000001,33.78839,21
-84.373069999999998,33.800519999999999,70
-84.410929999999993,33.801740000000002,48
-84.463759999999994,33.724890000000002,57
-84.395930000000007,33.724939999999997,131
-84.459819999999993,33.709949999999999,53
-84.537559999999999,33.690339999999999,40
-84.538899999999998,33.697470000000003,29
-84.382440000000003,33.736499999999999,105
-84.373639999999995,33.697110000000002,84
-84.395439999999994,33.792749999999998,144
-84.448670000000007,33.750410000000002,48
-84.422960000000003,33.837760000000003,11
-84.464749999999995,33.779159999999997,67
-84.421610000000001,33.802239999999998,106
-84.38861,33.773829999999997,469
-84.427930000000003,33.752859999999998,97
-84.402990000000003,33.794510000000002,66
-84.387180000000001,33.777729999999998,351
-84.381479999999996,33.680239999999998,26
-84.37509,33.672449999999998,19
-84.426810000000003,33.70355,47
-84.333029999999994,33.73912,57
-84.390730000000005,33.798940000000002,99
-84.424980000000005,33.831330000000001,31
-84.407269999999997,33.792659999999998,238
-84.335530000000006,33.770539999999997,20
-84.332620000000006,33.765039999999999,39
-84.409329999999997,33.767969999999998,180
-84.405619999999999,33.676259999999999,108
-84.372249999999994,33.770659999999999,271
-84.524770000000004,33.663319999999999,45
-84.436629999999994,33.737450000000003,154
-84.364949999999993,33.713839999999998,35
-84.36645,33.715580000000003,40
-84.408860000000004,33.739089999999997,175
-84.462050000000005,33.760750000000002,80
-84.468519999999998,33.749180000000003,90
-84.336259999999996,33.730800000000002,25
-84.410219999999995,33.732990000000001,79
-84.460750000000004,33.790999999999997,29
-84.39837,33.68112,39
-84.386840000000007,33.711799999999997,75
-84.439089999999993,33.717669999999998,57
-84.479410000000001,33.816070000000003,29
-84.344049999999996,33.777610000000003,24
-84.532520000000005,33.716819999999998,8
-84.363619999999997,33.650880000000001,23
-84.355410000000006,33.859540000000003,23
-84.355450000000005,33.760170000000002,99
-84.487819999999999,33.706490000000002,55
-84.395259999999993,33.666679999999999,46
-84.357380000000006,33.671340000000001,16
-84.455119999999994,33.769939999999998,94
-84.454329999999999,33.820050000000002,22
-84.493480000000005,33.782609999999998,117
-84.357489999999999,33.690570000000001,66
-84.504450000000006,33.744459999999997,92
-84.309150000000002,33.739910000000002,23
-84.408450000000002,33.70158,161
-84.484939999999995,33.769469999999998,49
-84.388530000000003,33.818309999999997,93
-84.411550000000005,33.76352,100
-84.354669999999999,33.773400000000002,177
-84.37818,33.824440000000003,58
-84.399029999999996,33.736310000000003,160
-84.452269999999999,33.786279999999998,75
-84.457999999999998,33.734310000000001,30
-84.355249999999998,33.655189999999997,41
-84.432910000000007,33.770389999999999,116
-84.48057,33.76426,49
-84.424350000000004,33.736939999999997,164
-84.373450000000005,33.6721,22
-84.459280000000007,33.772260000000003,54
-84.502430000000004,33.73912,33
-84.385679999999994,33.834859999999999,57
-84.400589999999994,33.723390000000002,110
-84.366860000000003,33.792200000000001,98
-84.392309999999995,33.697479999999999,41
-84.549009999999996,33.720669999999998,2
-84.424170000000004,33.789099999999998,77
-84.464160000000007,33.805950000000003,51
-84.511089999999996,33.745620000000002,136
-84.294979999999995,33.753329999999998,29
-84.427430000000001,33.788690000000003,95
-84.441839999999999,33.642609999999998,11
-84.523150000000001,33.717709999999997,55
-84.42295,33.814819999999997,12
-84.356009999999998,33.811230000000002,45
-84.423060000000007,33.701720000000002,74
-84.313649999999996,33.741819999999997,74
-84.512839999999997,33.665950000000002,73
-84.541439999999994,33.716830000000002,5
-84.357429999999994,33.79374,24
-84.514210000000006,33.705080000000002,18
-84.387680000000003,33.742060000000002,129
-84.394319999999993,33.806480000000001,223
-84.470330000000004,33.752850000000002,63
-84.471789999999999,33.737819999999999,13
-84.437160000000006,33.713810000000002,80
-84.435379999999995,33.638860000000001,17
-84.315020000000004,33.758409999999998,37
-84.434470000000005,33.868769999999998,5
-84.489170000000001,33.689920000000001,85
-84.442310000000006,33.801299999999998,12
-84.452349999999996,33.855139999999999,5
-84.353970000000004,33.719140000000003,33
-84.351290000000006,33.659140000000001,12
-84.388509999999997,33.712649999999996,54
-84.438720000000004,33.64067,35
-84.447990000000004,33.723640000000003,96
-84.400850000000005,33.674979999999998,78
-84.417829999999995,33.756329999999998,317
-84.532809999999998,33.688400000000001,19
-84.343630000000005,33.756149999999998,67
-84.465850000000003,33.816389999999998,28
-84.484570000000005,33.690939999999998,40
-84.497209999999995,33.731180000000002,10
-84.516139999999993,33.755220000000001,39
-84.31926,33.747929999999997,25
-84.45241,33.750140000000002,58
-84.36542,33.728279999999998,51
-84.469520000000003,33.775509999999997,90
-84.471080000000001,33.771880000000003,95
-84.402199999999993,33.726759999999999,206
-84.402630000000002,33.725160000000002,171
-84.352249999999998,33.778219999999997,206
-84.348299999999995,33.847499999999997,7
-84.405919999999995,33.809750000000001,72
-84.377899999999997,33.662950000000002,28
-84.339619999999996,33.7654,53
-84.386499999999998,33.851120000000002,11
-84.510270000000006,33.764609999999998,27
-84.328370000000007,33.765329999999999,14
-84.510729999999995,33.656359999999999,135
-84.475790000000003,33.750459999999997,53
-84.363529999999997,33.723840000000003,47
-84.446269999999998,33.775970000000001,75
-84.351079999999996,33.742220000000003,94
-84.524600000000007,33.750770000000003,7
-84.371970000000005,33.866500000000002,13
-84.42259,33.73836,146
-84.456980000000001,33.701059999999998,124
-84.389070000000004,33.696950000000001,10
-84.44265,33.751179999999998,106
-84.411820000000006,33.730110000000003,76
-84.368120000000005,33.771509999999999,157
-84.372529999999998,33.754390000000001,342
-84.439700000000002,33.771509999999999,106
-84.469740000000002,33.722259999999999,19
-84.449269999999999,33.641889999999997,50
-84.330939999999998,33.767620000000001,24
-84.360619999999997,33.735280000000003,74
-84.431529999999995,33.847459999999998,39
-84.365430000000003,33.744579999999999,91
-84.410899999999998,33.697310000000002,138
-84.482690000000005,33.697000000000003,134
-84.300529999999995,33.752380000000002,14
-84.42313,33.868659999999998,7
-84.504750000000001,33.777169999999998,29
-84.501080000000002,33.69867,45
-84.37585,33.82302,41
-84.302670000000006,33.738160000000001,8
-84.426569999999998,33.638480000000001,5
-84.381780000000006,33.700580000000002,66
-84.352010000000007,33.847140000000003,30
-84.388499999999993,33.649920000000002,8
-84.39452,33.702260000000003,50
-84.437560000000005,33.765659999999997,64
-84.35463,33.737990000000003,70
-84.531220000000005,33.726039999999998,2
-84.489400000000003,33.796210000000002,33
-84.385890000000003,33.725810000000003,133
-84.379239999999996,33.695880000000002,93
-84.491759999999999,33.705089999999998,40
-84.540379999999999,33.688639999999999,12
-84.429429999999996,33.747199999999999,83
-84.529489999999996,33.724060000000001,9
-84.520060000000001,33.758580000000002,28
-84.374099999999999,33.714359999999999,87
-84.430809999999994,33.757939999999998,81
-84.444559999999996,33.786700000000003,52
-84.342470000000006,33.777920000000002,10
-84.520759999999996,33.696269999999998,43
-84.387169999999998,33.656970000000001,7
-84.384249999999994,33.852089999999997,45
-84.32987,33.734690000000001,24
-84.502989999999997,33.67051,29
-84.369690000000006,33.863149999999997,10
-84.451580000000007,33.718780000000002,44
-84.500630000000001,33.750039999999998,85
-84.442890000000006,33.785719999999998,25
-84.359549999999999,33.871000000000002,13
-84.451130000000006,33.739139999999999,27
-84.392259999999993,33.668759999999999,66
-84.365840000000006,33.781300000000002,205
-84.526970000000006,33.722470000000001,14
-84.472080000000005,33.72045,17
-84.430850000000007,33.83081,7
-84.47475,33.70252,10
-84.481930000000006,33.754469999999998,32
-84.409559999999999,33.836869999999998,11
-84.367930000000001,33.712440000000001,46
-84.434139999999999,33.811689999999999,77
-84.40419,33.807920000000003,25
-84.456370000000007,33.777740000000001,73
-84.413160000000005,33.859670000000001,3
-84.418610000000001,33.808689999999999,36
-84.410550000000001,33.681379999999997,24
-84.487769999999998,33.784700000000001,21
-84.508629999999997,33.719209999999997,46
-84.462119999999999,33.704590000000003,74
-84.51858,33.662309999999998,12
-84.505780000000001,33.714089999999999,18
-84.298720000000003,33.75085,22
-84.384100000000004,33.83399,99
-84.446709999999996,33.736879999999999,59
-84.403459999999995,33.865139999999997,5
-84.356830000000002,33.656419999999997,47
-84.42962,33.849580000000003,71
-84.485969999999995,33.696550000000002,112
-84.428299999999993,33.810420000000001,67
-84.455190000000002,33.720260000000003,49
-84.412360000000007,33.699809999999999,57
-84.387060000000005,33.67286,33
-84.353430000000003,33.747019999999999,72
-84.478039999999993,33.701419999999999,16
-84.352279999999993,33.709290000000003,41
-84.460070000000002,33.733710000000002,18
-84.397480000000002,33.696120000000001,52
-84.489840000000001,33.724249999999998,16
-84.431849999999997,33.715609999999998,68
-84.353120000000004,33.690350000000002,39
-84.498800000000003,33.735869999999998,13
-84.534639999999996,33.695720000000001,82
-84.377080000000007,33.802120000000002,36
-84.545910000000006,33.701369999999997,6
-84.514099999999999,33.656379999999999,54
-84.478309999999993,33.725320000000004,11
-84.348460000000003,33.877569999999999,5
-84.512839999999997,33.733910000000002,25
-84.378990000000002,33.67953,33
-84.456460000000007,33.82161,12
-84.390169999999998,33.732489999999999,117
-84.34984,33.844909999999999,20
-84.445220000000006,33.733310000000003,94
-84.369900000000001,33.740290000000002,74
-84.375290000000007,33.730510000000002,43
-84.466409999999996,33.722619999999999,32
-84.517110000000002,33.665230000000001,32
-84.458389999999994,33.815820000000002,9
-84.442970000000003,33.72242,77
-84.489410000000007,33.739069999999998,65
-84.467230000000001,33.803739999999998,38
-84.497569999999996,33.79224,11
-84.376959999999997,33.856180000000002,30
-84.355879999999999,33.781950000000002,71
-84.404179999999997,33.678089999999997,36
-84.50873,33.77758,27
-84.398420000000002,33.768410000000003,36
-84.477739999999997,33.789450000000002,69
-84.324960000000004,33.768599999999999,15
-84.514709999999994,33.769179999999999,33
-84.3904,33.672719999999998,94
-84.405950000000004,33.842480000000002,11
-84.456450000000004,33.737940000000002,8
-84.490849999999995,33.692039999999999,52
-84.432559999999995,33.640630000000002,9
-84.495949999999993,33.749560000000002,48
-84.416210000000007,33.698,33
-84.479960000000005,33.779269999999997,46
-84.389179999999996,33.843640000000001,11
-84.386269999999996,33.69361,40
-84.2941,33.739429999999999,30
-84.390950000000004,33.657170000000001,27
-84.348650000000006,33.828099999999999,27
-84.413129999999995,33.71884,85
-84.358369999999994,33.659570000000002,19
-84.390510000000006,33.815950000000001,123
-84.513059999999996,33.694879999999998,42
-84.472470000000001,33.753169999999997,41
-84.450550000000007,33.754640000000002,58
-84.387680000000003,33.727110000000003,103
-84.391990000000007,33.828130000000002,26
-84.384240000000005,33.738959999999999,129
-84.306150000000002,33.747340000000001,13
-84.376270000000005,33.780650000000001,108
-84.494749999999996,33.80368,17
-84.518789999999996,33.742829999999998,24
-84.422380000000004,33.755009999999999,135
-84.521460000000005,33.719090000000001,13
-84.40231,33.673870000000001,72
-84.415350000000004,33.71808,73
-84.367919999999998,33.67109,25
-84.362160000000003,33.695799999999998,27
-84.290819999999997,33.744219999999999,47
-84.362030000000004,33.729170000000003,58
-84.496729999999999,33.767530000000001,26
-84.497339999999994,33.766959999999997,60
-84.424800000000005,33.698700000000002,28
-84.507050000000007,33.744370000000004,50
-84.362080000000006,33.872340000000001,7
-84.367829999999998,33.73001,75
-84.440830000000005,33.797730000000001,6
-84.534139999999994,33.732979999999998,11
-84.505070000000003,33.672499999999999,18
-84.370949999999993,33.659509999999997,56
-84.475679999999997,33.814990000000002,114
-84.345429999999993,33.803089999999997,8
-84.347859999999997,33.796959999999999,13
-84.411060000000006,33.747140000000002,60
-84.453389999999999,33.76502,70
-84.401160000000004,33.839489999999998,6
-84.393609999999995,33.652790000000003,15
-84.52901,33.700479999999999,10
-84.473489999999998,33.7164,10
-84.430719999999994,33.727820000000001,109
-84.431460000000001,33.795250000000003,24
-84.463939999999994,33.760939999999998,65
-84.441429999999997,33.715000000000003,21
-84.447890000000001,33.773850000000003,45
-84.336879999999994,33.775950000000002,19
-84.394260000000003,33.827019999999997,27
-84.374359999999996,33.65466,12
-84.371970000000005,33.68938,48
-84.477879999999999,33.812980000000003,58
-84.492660000000001,33.69258,107
-84.377399999999994,33.875509999999998,13
-84.39752,33.808410000000002,51
-84.296710000000004,33.750430000000001,29
-84.427819999999997,33.825879999999998,19
-84.414240000000007,33.703519999999997,57
-84.453029999999998,33.736260000000001,17
-84.422579999999996,33.723050000000001,95
-84.486320000000006,33.776989999999998,21
-84.438059999999993,33.748930000000001,79
-84.35951,33.79898,25
-84.357910000000004,33.867449999999998,29
-84.363410000000002,33.80133,40
-84.445949999999996,33.718139999999998,63
-84.383189999999999,33.817709999999998,17
-84.507009999999994,33.775500000000001,45
-84.480950000000007,33.81185,19
-84.355320000000006,33.79804,38
-84.425759999999997,33.844630000000002,17
-84.381649999999993,33.788550000000001,199
-84.349980000000002,33.77955,94
-84.469250000000002,33.705919999999999,12
-84.425650000000005,33.785670000000003,121
-84.402540000000002,33.705629999999999,21
-84.393889999999999,33.864660000000001,7
-84.535799999999995,33.684739999999998,61
-84.491500000000002,33.727290000000004,15
-84.456540000000004,33.754019999999997,25
-84.45599,33.799720000000001,2
-84.45599,33.799720000000001,2
-84.335639999999998,33.749229999999997,56
-84.426850000000002,33.813699999999997,56
-84.398049999999998,33.714080000000003,94
-84.543559999999999,33.725250000000003,7
-84.433909999999997,33.715800000000002,37
-84.438140000000004,33.80489,34
-84.414190000000005,33.813180000000003,121
-84.378709999999998,33.800870000000003,37
-84.372770000000003,33.824359999999999,30
-84.470190000000002,33.81465,59
-84.419399999999996,33.841470000000001,10
-84.497619999999998,33.672609999999999,155
-84.48706,33.798090000000002,7
-84.427030000000002,33.769979999999997,73
-84.495360000000005,33.678159999999998,32
-84.399929999999998,33.77205,35
-84.37764,33.731699999999996,55
-84.4178,33.780160000000002,71
-84.543099999999995,33.710039999999999,15
-84.328199999999995,33.726529999999997,9
-84.427819999999997,33.726089999999999,101
-84.533209999999997,33.752049999999997,5
-84.439390000000003,33.812570000000001,24
-84.457220000000007,33.72137,31
-84.415350000000004,33.750920000000001,494
-84.495050000000006,33.731160000000003,12
-84.462959999999995,33.747959999999999,51
-84.527140000000003,33.68694,8
-84.400980000000004,33.692219999999999,53
-84.432609999999997,33.814520000000002,44
-84.367130000000003,33.863590000000002,31
-84.429209999999998,33.872950000000003,4
-84.392240000000001,33.770090000000003,159
-84.354280000000003,33.845440000000004,21
-84.404120000000006,33.838259999999998,12
-84.427229999999994,33.653689999999997,6
-84.385509999999996,33.87668,5
-84.407610000000005,33.813560000000003,71
-84.379350000000002,33.73218,70
-84.417929999999998,33.675460000000001,2
-84.416219999999996,33.780889999999999,83
-84.376660000000001,33.836669999999998,126
-84.376660000000001,33.836669999999998,126
-84.424890000000005,33.640680000000003,8
-84.470410000000001,33.789160000000003,73
-84.411779999999993,33.820189999999997,31
-84.539590000000004,33.732140000000001,3
-84.375240000000005,33.704560000000001,79
-84.304630000000003,33.74539,14
-84.408159999999995,33.877690000000001,6
-84.399090000000001,33.876919999999998,9
-84.523259999999993,33.664360000000002,52
-84.380039999999994,33.667099999999998,27
-84.509839999999997,33.7072,17
-84.461269999999999,33.745690000000003,29
-84.425600000000003,33.747810000000001,139
-84.47927,33.751420000000003,29
-84.471940000000004,33.821669999999997,37
-84.507379999999998,33.654269999999997,84
-84.510109999999997,33.690300000000001,59
-84.442409999999995,33.820099999999996,7
-84.380480000000006,33.798279999999998,42
-84.416060000000002,33.820549999999997,22
-84.363299999999995,33.70655,32
-84.485529999999997,33.802169999999997,10
-84.474980000000002,33.797809999999998,75
-84.3767,33.673499999999997,20
-84.383970000000005,33.687080000000002,21
-84.350260000000006,33.682459999999999,6
-84.520129999999995,33.66442,6
-84.421480000000003,33.850760000000001,5
-84.382260000000002,33.664700000000003,22
-84.449709999999996,33.723309999999998,63
-84.350030000000004,33.864449999999998,14
-84.419520000000006,33.860689999999998,9
-84.419830000000005,33.79327,33
